tournament_year,matchup,round_name,team,player,time_minute,player_x,player_y,xg,shot_type,situation,body_part,is_goal
2026,Czechia vs South Africa,,Czechia,Adam Hložek,41,28.2,55,0.0359,miss,free-kick,right-foot,false
2026,Czechia vs South Africa,,Czechia,Patrik Schick,48,8.6,47.4,0.1109,save,corner,head,false
2026,Czechia vs South Africa,,South Africa,Evidence Makgopa,74,10,32.7,0.033,save,assisted,head,false
2026,Czechia vs South Africa,,South Africa,Thapelo Maseko,81,18.5,71.8,0.0229,block,assisted,left-foot,false
2026,Czechia vs South Africa,,Czechia,Ladislav Krejčí,53,10,44.1,0.0233,miss,corner,head,false
2026,Czechia vs South Africa,,Czechia,Lukáš Červ,47,27.8,49.7,0.0292,save,regular,left-foot,false
2026,Czechia vs South Africa,,South Africa,Thapelo Maseko,45,10.2,55.8,0.1116,block,regular,left-foot,false
2026,Czechia vs South Africa,,South Africa,Mbekezeli Mbokazi,76,29.6,43,0.0158,block,set-piece,left-foot,false
2026,Czechia vs South Africa,,Czechia,Michal Sadílek,5,15.4,39.7,0.0217,miss,corner,left-foot,false
2026,Czechia vs South Africa,,South Africa,Iqraam Rayners,22,9.4,46.2,0.0588,block,assisted,head,false
2026,Czechia vs South Africa,,South Africa,Aubrey Modiba,13,34.9,53.4,0.0136,miss,corner,left-foot,false
2026,Czechia vs South Africa,,South Africa,Thapelo Maseko,54,21,64.4,0.0171,miss,assisted,left-foot,false
2026,Czechia vs South Africa,,South Africa,Relebohile Mofokeng,88,21.2,58.3,0.0483,save,regular,right-foot,false
2026,Czechia vs South Africa,,Czechia,Patrik Schick,1,7.9,59.1,0.0891,miss,assisted,head,false
2026,Czechia vs South Africa,,South Africa,Aubrey Modiba,60,30.2,27.6,0.0154,miss,assisted,left-foot,false
2026,Czechia vs South Africa,,South Africa,Evidence Makgopa,90,14.7,66.7,0.0531,save,assisted,left-foot,false
2026,Czechia vs South Africa,,South Africa,Thalente Mbatha,86,28,50.3,0.0105,block,regular,right-foot,false
2026,Czechia vs South Africa,,South Africa,Aubrey Modiba,90,14.1,43.8,0.1009,block,regular,right-foot,false
2026,Czechia vs South Africa,,South Africa,Teboho Mokoena,83,11.5,50,0.7884,goal,penalty,right-foot,true
2026,Czechia vs South Africa,,South Africa,Teboho Mokoena,45,30.9,45.6,0.0121,miss,assisted,right-foot,false
2026,Czechia vs South Africa,,Czechia,Lukáš Provod,90,17.9,27,0.0278,miss,assisted,left-foot,false
2026,Czechia vs South Africa,,South Africa,Mbekezeli Mbokazi,50,28.4,54.1,0.0139,miss,corner,left-foot,false
2026,Czechia vs South Africa,,Czechia,Vladimír Darida,47,13.4,45.9,0.1461,block,assisted,right-foot,false
2026,Côte d'Ivoire vs Ecuador,,Côte d'Ivoire,Yan Diomande,58,9.8,35.2,0.085,miss,regular,right-foot,false
2026,Côte d'Ivoire vs Ecuador,,Côte d'Ivoire,Amad Diallo,90,15,52.8,0.1653,goal,assisted,left-foot,true
2026,Côte d'Ivoire vs Ecuador,,Ecuador,John Yeboah,23,17.9,67,0.0217,post,regular,left-foot,false
2026,Côte d'Ivoire vs Ecuador,,Côte d'Ivoire,Wilfried Singo,45,9.9,44.8,0.0519,miss,corner,right-foot,false
2026,Côte d'Ivoire vs Ecuador,,Côte d'Ivoire,Elye Wahi,18,6.7,59.1,0.2539,save,regular,right-foot,false
2026,Côte d'Ivoire vs Ecuador,,Ecuador,John Yeboah,14,19.7,69.7,0.0324,miss,assisted,left-foot,false
2026,Côte d'Ivoire vs Ecuador,,Côte d'Ivoire,Seko Fofana,16,20.9,54.6,0.1297,block,assisted,right-foot,false
2026,Côte d'Ivoire vs Ecuador,,Côte d'Ivoire,Amad Diallo,90,23.2,47.3,0.0301,save,assisted,left-foot,false
2026,Côte d'Ivoire vs Ecuador,,Côte d'Ivoire,Nicolas Pépé,45,19.5,59.4,0.0315,block,assisted,left-foot,false
2026,Côte d'Ivoire vs Ecuador,,Côte d'Ivoire,Nicolas Pépé,35,9.9,55.1,0.3166,block,fast-break,left-foot,false
2026,Côte d'Ivoire vs Ecuador,,Côte d'Ivoire,Christ Inao Oulaï,90,19.4,62.4,0.0251,miss,assisted,right-foot,false
2026,Côte d'Ivoire vs Ecuador,,Ecuador,Gonzalo Plata,68,21,59.4,0.0521,save,regular,left-foot,false
2026,Côte d'Ivoire vs Ecuador,,Ecuador,Joel Ordóñez,87,5.7,54.2,0.1595,block,set-piece,head,false
2026,Côte d'Ivoire vs Ecuador,,Ecuador,John Yeboah,30,17.5,53.4,0.0791,miss,assisted,left-foot,false
2026,Côte d'Ivoire vs Ecuador,,Ecuador,Enner Valencia,46,1.5,33.8,0.0293,post,assisted,left-foot,false
2026,Côte d'Ivoire vs Ecuador,,Côte d'Ivoire,Seko Fofana,61,21.6,40.9,0.0557,save,corner,right-foot,false
2026,Côte d'Ivoire vs Ecuador,,Côte d'Ivoire,Ghislain Konan,83,5.2,35.8,0.064,miss,regular,right-foot,false
2026,Côte d'Ivoire vs Ecuador,,Côte d'Ivoire,Elye Wahi,52,7,52.2,0.2488,post,assisted,right-foot,false
2026,Côte d'Ivoire vs Ecuador,,Ecuador,Joel Ordóñez,88,10.8,46.2,0.0452,block,corner,right-foot,false
2026,Côte d'Ivoire vs Ecuador,,Ecuador,Moisés Caicedo,2,20.9,64.6,0.0296,miss,assisted,right-foot,false
2026,Côte d'Ivoire vs Ecuador,,Côte d'Ivoire,Seko Fofana,33,23.2,50.5,0.0472,miss,assisted,right-foot,false
2026,Côte d'Ivoire vs Ecuador,,Côte d'Ivoire,Seko Fofana,53,21.7,38.3,0.0562,miss,assisted,left-foot,false
2026,Côte d'Ivoire vs Ecuador,,Ecuador,Alan Minda,30,8.8,38.5,0.3364,post,assisted,right-foot,false
2026,Côte d'Ivoire vs Ecuador,,Ecuador,Pedro Vite,56,21.2,56.4,0.0509,miss,assisted,left-foot,false
2026,Côte d'Ivoire vs Ecuador,,Côte d'Ivoire,Yan Diomande,50,15.3,51.9,0.1232,miss,assisted,left-foot,false
2026,Côte d'Ivoire vs Ecuador,,Ecuador,Alan Minda,24,23.4,44.4,0.0339,miss,regular,right-foot,false
2026,Côte d'Ivoire vs Ecuador,,Ecuador,Piero Hincapié,90,3.9,45,0.1596,block,corner,head,false
2026,Côte d'Ivoire vs Norway,Round of 32,Norway,Erling Haaland,37,9.3,46.9,0.0625,save,assisted,head,false
2026,Côte d'Ivoire vs Norway,Round of 32,Côte d'Ivoire,Nicolas Pépé,28,3.5,59.4,0.1919,miss,assisted,right-foot,false
2026,Côte d'Ivoire vs Norway,Round of 32,Norway,Andreas Schjelderup,90,11.6,38.5,0.0862,miss,assisted,right-foot,false
2026,Côte d'Ivoire vs Norway,Round of 32,Côte d'Ivoire,Emmanuel Agbadou,59,29.7,48.1,0.0198,miss,corner,right-foot,false
2026,Côte d'Ivoire vs Norway,Round of 32,Norway,Alexander Sørloth,42,4.9,47.9,0.2659,miss,corner,head,false
2026,Côte d'Ivoire vs Norway,Round of 32,Côte d'Ivoire,Emmanuel Agbadou,35,26.5,54.4,0.0094,save,corner,right-foot,false
2026,Côte d'Ivoire vs Norway,Round of 32,Côte d'Ivoire,Ibrahim Sangaré,52,27.9,55.7,0.0257,miss,regular,right-foot,false
2026,Côte d'Ivoire vs Norway,Round of 32,Norway,Martin Ødegaard,38,25.1,44.3,0.0281,block,assisted,left-foot,false
2026,Côte d'Ivoire vs Norway,Round of 32,Côte d'Ivoire,Amad Diallo,74,4.2,58.7,0.1983,goal,assisted,left-foot,true
2026,Côte d'Ivoire vs Norway,Round of 32,Norway,Erling Haaland,3,11.4,41.8,0.0299,block,assisted,head,false
2026,Côte d'Ivoire vs Norway,Round of 32,Côte d'Ivoire,Nicolas Pépé,55,7.6,60.1,0.1265,save,regular,left-foot,false
2026,Côte d'Ivoire vs Norway,Round of 32,Norway,Torbjørn Heggem,67,4.3,48.1,0.4499,save,corner,right-foot,false
2026,Côte d'Ivoire vs Norway,Round of 32,Côte d'Ivoire,Emmanuel Agbadou,45,8.9,47.3,0.0783,miss,set-piece,head,false
2026,Côte d'Ivoire vs Norway,Round of 32,Norway,Erling Haaland,86,6.3,48.9,0.8024,goal,assisted,left-foot,true
2026,Côte d'Ivoire vs Norway,Round of 32,Côte d'Ivoire,Yan Diomande,8,8.1,50.2,0.0884,miss,assisted,head,false
2026,Côte d'Ivoire vs Norway,Round of 32,Côte d'Ivoire,Ghislain Konan,21,7,29.7,0.076,miss,assisted,right-foot,false
2026,Côte d'Ivoire vs Norway,Round of 32,Côte d'Ivoire,Guéla Doué,64,7.1,47,0.1292,miss,corner,left-foot,false
2026,Côte d'Ivoire vs Norway,Round of 32,Côte d'Ivoire,Amad Diallo,90,29.6,48.9,0.0342,save,free-kick,left-foot,false
2026,Côte d'Ivoire vs Norway,Round of 32,Côte d'Ivoire,Evann Guessand,90,4.2,48.1,0.2215,miss,corner,head,false
2026,Côte d'Ivoire vs Norway,Round of 32,Norway,Erling Haaland,42,4.9,49.1,0.2729,block,regular,left-foot,false
2026,Côte d'Ivoire vs Norway,Round of 32,Côte d'Ivoire,Franck Kessié,57,8.3,58.7,0.1001,save,assisted,right-foot,false
2026,Côte d'Ivoire vs Norway,Round of 32,Norway,Antonio Nusa,39,12.5,29.5,0.0218,goal,assisted,right-foot,true
2026,Côte d'Ivoire vs Norway,Round of 32,Côte d'Ivoire,Ghislain Konan,72,14.3,36.8,0.0594,miss,assisted,right-foot,false
2026,Côte d'Ivoire vs Norway,Round of 32,Norway,Alexander Sørloth,66,8.1,52.5,0.0711,miss,corner,head,false
2026,DR Congo vs Uzbekistan,,DR Congo,Yoane Wissa,61,7.7,54.2,0.2471,miss,assisted,head,false
2026,DR Congo vs Uzbekistan,,DR Congo,Nathanaël Mbuku,58,20.8,73.5,0.0184,save,assisted,left-foot,false
2026,DR Congo vs Uzbekistan,,DR Congo,Yoane Wissa,68,11.5,50,0.7884,goal,penalty,right-foot,true
2026,DR Congo vs Uzbekistan,,DR Congo,Fiston Mayele,88,24.6,63.4,0.0332,miss,assisted,right-foot,false
2026,DR Congo vs Uzbekistan,,DR Congo,Fiston Mayele,78,4.3,45.3,0.5861,goal,fast-break,right-foot,true
2026,DR Congo vs Uzbekistan,,DR Congo,Fiston Mayele,57,8.3,40.9,0.0966,miss,assisted,head,false
2026,DR Congo vs Uzbekistan,,DR Congo,Yoane Wissa,2,26,40.7,0.02,miss,regular,right-foot,false
2026,DR Congo vs Uzbekistan,,Uzbekistan,Eldor Shomurodov,51,14.8,57,0.1432,miss,assisted,right-foot,false
2026,DR Congo vs Uzbekistan,,DR Congo,Brian Cipenga,53,12.2,23.9,0.024,miss,assisted,right-foot,false
2026,DR Congo vs Uzbekistan,,Uzbekistan,Sherzod Nasrullaev,90,9.2,35.2,0.0764,miss,regular,left-foot,false
2026,DR Congo vs Uzbekistan,,DR Congo,Yoane Wissa,29,10.8,49.1,0.1032,miss,throw-in-set-piece,left-foot,false
2026,DR Congo vs Uzbekistan,,Uzbekistan,Dostonbek Khamdamov,1,9.4,43.5,0.0988,save,assisted,left-foot,false
2026,DR Congo vs Uzbekistan,,DR Congo,Chancel Mbemba,45,10.7,35.4,0.0496,miss,set-piece,right-foot,false
2026,DR Congo vs Uzbekistan,,DR Congo,Yoane Wissa,90,19.8,31,0.0252,goal,assisted,right-foot,true
2026,DR Congo vs Uzbekistan,,Uzbekistan,Eldor Shomurodov,10,8,26.5,0.0136,goal,assisted,left-foot,true
2026,DR Congo vs Uzbekistan,,Uzbekistan,Abbosbek Fayzullaev,45,26.5,42.5,0.0469,miss,free-kick,right-foot,false
2026,DR Congo vs Uzbekistan,,DR Congo,Ngal'ayel Mukau,90,26,39.1,0.019,miss,assisted,left-foot,false
2026,DR Congo vs Uzbekistan,,DR Congo,Fiston Mayele,60,14.5,27.2,0.0286,miss,assisted,right-foot,false
2026,DR Congo vs Uzbekistan,,DR Congo,Meschak Elia,78,17.4,30.6,0.0344,miss,fast-break,right-foot,false
2026,DR Congo vs Uzbekistan,,DR Congo,Brian Cipenga,48,28.7,33.3,0.0114,miss,set-piece,right-foot,false
2026,DR Congo vs Uzbekistan,,DR Congo,Fiston Mayele,90,9.7,72.2,0.0177,miss,assisted,right-foot,false
2026,DR Congo vs Uzbekistan,,DR Congo,Fiston Mayele,75,5.1,42.1,0.0934,miss,assisted,head,false
2026,DR Congo vs Uzbekistan,,DR Congo,Théo Bongonda,90,13,64.4,0.0735,miss,assisted,left-foot,false
2026,DR Congo vs Uzbekistan,,DR Congo,Brian Cipenga,44,5.1,13.1,0.0301,block,free-kick,right-foot,false
2026,DR Congo vs Uzbekistan,,DR Congo,Yoane Wissa,50,12,52.6,0.1438,miss,assisted,left-foot,false
2026,Ecuador vs Curaçao,,Curaçao,Livano Comenencia,18,22.7,68.1,0.024,miss,assisted,right-foot,false
2026,Ecuador vs Curaçao,,Curaçao,Juninho Bacuna,74,19.2,41.3,0.037,save,assisted,left-foot,false
2026,Ecuador vs Curaçao,,Ecuador,Kevin Rodriguez,64,7.4,55.2,0.0665,miss,corner,head,false
2026,Ecuador vs Curaçao,,Ecuador,Enner Valencia,20,7.7,48,0.3222,save,regular,right-foot,false
2026,Ecuador vs Curaçao,,Ecuador,Enner Valencia,65,4.7,40.3,0.183,save,assisted,head,false
2026,Ecuador vs Curaçao,,Ecuador,John Yeboah,73,11.1,65.7,0.0905,block,throw-in-set-piece,right-foot,false
2026,Ecuador vs Curaçao,,Ecuador,Moisés Caicedo,50,26.3,50.3,0.0211,save,assisted,right-foot,false
2026,Ecuador vs Curaçao,,Ecuador,Enner Valencia,84,8.1,36.8,0.1221,miss,regular,right-foot,false
2026,Ecuador vs Curaçao,,Ecuador,John Yeboah,42,14.7,37.6,0.0727,save,assisted,left-foot,false
2026,Ecuador vs Curaçao,,Curaçao,Juninho Bacuna,30,28.3,40.1,0.0215,block,assisted,left-foot,false
2026,Ecuador vs Curaçao,,Curaçao,Jürgen Locadia,60,8.2,68.1,0.0673,block,regular,right-foot,false
2026,Ecuador vs Curaçao,,Ecuador,Gonzalo Plata,28,19.4,48.9,0.0682,save,fast-break,right-foot,false
2026,Ecuador vs Curaçao,,Ecuador,Enner Valencia,77,11.7,49.3,0.0277,save,assisted,head,false
